score_bucket,lower_bps,observations,rank_start,rank_end,upper_bps,midpoint_bps,interval,share_within_score_bucket
10,-100,209541,901,1000,0,-50.0,"[-100, 0)",0.21624458204334365
10,0,170142,901,1000,100,50.0,"[0, 100)",0.17558513931888545
10,100,102879,901,1000,200,150.0,"[100, 200)",0.1061702786377709
10,200,57452,901,1000,300,250.0,"[200, 300)",0.05928998968008256
10,300,32766,901,1000,400,350.0,"[300, 400)",0.03381424148606811
10,400,19497,901,1000,500,450.0,"[400, 500)",0.020120743034055727
10,500,12389,901,1000,600,550.0,"[500, 600)",0.012785345717234262
10,600,8396,901,1000,700,650.0,"[600, 700)",0.008664602683178535
10,700,5805,901,1000,800,750.0,"[700, 800)",0.005990712074303406
10,800,4413,901,1000,900,850.0,"[800, 900)",0.004554179566563467
10,900,3407,901,1000,1000,950.0,"[900, 1000)",0.0035159958720330235
10,1000,2428,901,1000,1100,1050.0,"[1000, 1100)",0.0025056759545923632
10,1100,1759,901,1000,1200,1150.0,"[1100, 1200)",0.0018152734778121775
10,1200,1239,901,1000,1300,1250.0,"[1200, 1300)",0.0012786377708978328
10,1300,822,901,1000,1400,1350.0,"[1300, 1400)",0.000848297213622291
10,1400,596,901,1000,1500,1450.0,"[1400, 1500)",0.0006150670794633643
10,1500,462,901,1000,1600,1550.0,"[1500, 1600)",0.00047678018575851393
10,1600,360,901,1000,1700,1650.0,"[1600, 1700)",0.00037151702786377707
10,1700,306,901,1000,1800,1750.0,"[1700, 1800)",0.00031578947368421053
10,1800,302,901,1000,1900,1850.0,"[1800, 1900)",0.00031166150670794635
10,1900,264,901,1000,2000,1950.0,"[1900, 2000)",0.00027244582043343653
10,2000,267,901,1000,2100,2050.0,"[2000, 2100)",0.0002755417956656347
10,2100,160,901,1000,2200,2150.0,"[2100, 2200)",0.0001651186790505676
10,2200,102,901,1000,2300,2250.0,"[2200, 2300)",0.00010526315789473685
10,2300,58,901,1000,2400,2350.0,"[2300, 2400)",5.985552115583075e-05
10,2400,56,901,1000,2500,2450.0,"[2400, 2500)",5.7791537667698656e-05
10,2500,39,901,1000,2600,2550.0,"[2500, 2600)",4.024767801857585e-05
10,2600,24,901,1000,2700,2650.0,"[2600, 2700)",2.4767801857585138e-05
10,2700,26,901,1000,2800,2750.0,"[2700, 2800)",2.6831785345717234e-05
10,2800,14,901,1000,2900,2850.0,"[2800, 2900)",1.4447884416924664e-05
10,2900,19,901,1000,3000,2950.0,"[2900, 3000)",1.9607843137254903e-05
10,3000,6,901,1000,3100,3050.0,"[3000, 3100)",6.191950464396284e-06
10,3100,8,901,1000,3200,3150.0,"[3100, 3200)",8.25593395252838e-06
10,3200,4,901,1000,3300,3250.0,"[3200, 3300)",4.12796697626419e-06
10,3300,5,901,1000,3400,3350.0,"[3300, 3400)",5.159958720330238e-06
10,3400,9,901,1000,3500,3450.0,"[3400, 3500)",9.287925696594427e-06
10,3500,3,901,1000,3600,3550.0,"[3500, 3600)",3.095975232198142e-06
10,3600,4,901,1000,3700,3650.0,"[3600, 3700)",4.12796697626419e-06
10,3700,3,901,1000,3800,3750.0,"[3700, 3800)",3.095975232198142e-06
10,3800,5,901,1000,3900,3850.0,"[3800, 3900)",5.159958720330238e-06
10,3900,4,901,1000,4000,3950.0,"[3900, 4000)",4.12796697626419e-06
10,4000,2,901,1000,4100,4050.0,"[4000, 4100)",2.063983488132095e-06
10,4100,2,901,1000,4200,4150.0,"[4100, 4200)",2.063983488132095e-06
10,4200,9,901,1000,4300,4250.0,"[4200, 4300)",9.287925696594427e-06
10,4300,5,901,1000,4400,4350.0,"[4300, 4400)",5.159958720330238e-06
10,4400,1,901,1000,4500,4450.0,"[4400, 4500)",1.0319917440660475e-06
10,4500,2,901,1000,4600,4550.0,"[4500, 4600)",2.063983488132095e-06
10,4600,0,901,1000,4700,4650.0,"[4600, 4700)",0.0
10,4700,0,901,1000,4800,4750.0,"[4700, 4800)",0.0
10,4800,1,901,1000,4900,4850.0,"[4800, 4900)",1.0319917440660475e-06
10,4900,0,901,1000,5000,4950.0,"[4900, 5000)",0.0
10,5000,0,901,1000,5100,5050.0,"[5000, 5100)",0.0
10,5100,0,901,1000,5200,5150.0,"[5100, 5200)",0.0
10,5200,0,901,1000,5300,5250.0,"[5200, 5300)",0.0
10,5300,0,901,1000,5400,5350.0,"[5300, 5400)",0.0
10,5400,0,901,1000,5500,5450.0,"[5400, 5500)",0.0
10,5500,0,901,1000,5600,5550.0,"[5500, 5600)",0.0
10,5600,0,901,1000,5700,5650.0,"[5600, 5700)",0.0
10,5700,0,901,1000,5800,5750.0,"[5700, 5800)",0.0
