score_bucket,lower_bps,observations,rank_start,rank_end,upper_bps,midpoint_bps,interval,share_within_score_bucket
6,0,163412,501,600,100,50.0,"[0, 100)",0.16863983488132095
6,100,101214,501,600,200,150.0,"[100, 200)",0.10445201238390094
6,200,59335,501,600,300,250.0,"[200, 300)",0.06123323013415893
6,300,35029,501,600,400,350.0,"[300, 400)",0.03614963880288958
6,400,21316,501,600,500,450.0,"[400, 500)",0.021997936016511867
6,500,13587,501,600,600,550.0,"[500, 600)",0.014021671826625387
6,600,9231,501,600,700,650.0,"[600, 700)",0.009526315789473685
6,700,6436,501,600,800,750.0,"[700, 800)",0.006641898864809081
6,800,4789,501,600,900,850.0,"[800, 900)",0.004942208462332301
6,900,3681,501,600,1000,950.0,"[900, 1000)",0.003798761609907121
6,1000,2613,501,600,1100,1050.0,"[1000, 1100)",0.0026965944272445822
6,1100,1905,501,600,1200,1150.0,"[1100, 1200)",0.0019659442724458205
6,1200,1351,501,600,1300,1250.0,"[1200, 1300)",0.0013942208462332302
6,1300,935,501,600,1400,1350.0,"[1300, 1400)",0.0009649122807017544
6,1400,726,501,600,1500,1450.0,"[1400, 1500)",0.0007492260061919505
6,1500,522,501,600,1600,1550.0,"[1500, 1600)",0.0005386996904024767
6,1600,421,501,600,1700,1650.0,"[1600, 1700)",0.000434468524251806
6,1700,383,501,600,1800,1750.0,"[1700, 1800)",0.0003952528379772962
6,1800,336,501,600,1900,1850.0,"[1800, 1900)",0.00034674922600619193
6,1900,322,501,600,2000,1950.0,"[1900, 2000)",0.0003323013415892673
6,2000,235,501,600,2100,2050.0,"[2000, 2100)",0.00024251805985552115
6,2100,204,501,600,2200,2150.0,"[2100, 2200)",0.0002105263157894737
6,2200,131,501,600,2300,2250.0,"[2200, 2300)",0.00013519091847265222
6,2300,103,501,600,2400,2350.0,"[2300, 2400)",0.00010629514963880289
6,2400,64,501,600,2500,2450.0,"[2400, 2500)",6.604747162022704e-05
6,2500,45,501,600,2600,2550.0,"[2500, 2600)",4.6439628482972134e-05
6,2600,38,501,600,2700,2650.0,"[2600, 2700)",3.9215686274509805e-05
6,2700,17,501,600,2800,2750.0,"[2700, 2800)",1.7543859649122806e-05
6,2800,18,501,600,2900,2850.0,"[2800, 2900)",1.8575851393188854e-05
6,2900,20,501,600,3000,2950.0,"[2900, 3000)",2.063983488132095e-05
6,3000,13,501,600,3100,3050.0,"[3000, 3100)",1.3415892672858617e-05
6,3100,12,501,600,3200,3150.0,"[3100, 3200)",1.2383900928792569e-05
6,3200,4,501,600,3300,3250.0,"[3200, 3300)",4.12796697626419e-06
6,3300,10,501,600,3400,3350.0,"[3300, 3400)",1.0319917440660475e-05
6,3400,8,501,600,3500,3450.0,"[3400, 3500)",8.25593395252838e-06
6,3500,7,501,600,3600,3550.0,"[3500, 3600)",7.223942208462332e-06
6,3600,7,501,600,3700,3650.0,"[3600, 3700)",7.223942208462332e-06
6,3700,2,501,600,3800,3750.0,"[3700, 3800)",2.063983488132095e-06
6,3800,3,501,600,3900,3850.0,"[3800, 3900)",3.095975232198142e-06
6,3900,2,501,600,4000,3950.0,"[3900, 4000)",2.063983488132095e-06
6,4000,5,501,600,4100,4050.0,"[4000, 4100)",5.159958720330238e-06
6,4100,5,501,600,4200,4150.0,"[4100, 4200)",5.159958720330238e-06
6,4200,8,501,600,4300,4250.0,"[4200, 4300)",8.25593395252838e-06
6,4300,5,501,600,4400,4350.0,"[4300, 4400)",5.159958720330238e-06
6,4400,2,501,600,4500,4450.0,"[4400, 4500)",2.063983488132095e-06
6,4500,1,501,600,4600,4550.0,"[4500, 4600)",1.0319917440660475e-06
6,4600,0,501,600,4700,4650.0,"[4600, 4700)",0.0
6,4700,0,501,600,4800,4750.0,"[4700, 4800)",0.0
6,4800,1,501,600,4900,4850.0,"[4800, 4900)",1.0319917440660475e-06
6,4900,0,501,600,5000,4950.0,"[4900, 5000)",0.0
6,5000,1,501,600,5100,5050.0,"[5000, 5100)",1.0319917440660475e-06
6,5100,0,501,600,5200,5150.0,"[5100, 5200)",0.0
6,5200,0,501,600,5300,5250.0,"[5200, 5300)",0.0
6,5300,0,501,600,5400,5350.0,"[5300, 5400)",0.0
6,5400,0,501,600,5500,5450.0,"[5400, 5500)",0.0
6,5500,0,501,600,5600,5550.0,"[5500, 5600)",0.0
6,5600,0,501,600,5700,5650.0,"[5600, 5700)",0.0
6,5700,0,501,600,5800,5750.0,"[5700, 5800)",0.0
7,-5400,0,601,700,-5300,-5350.0,"[-5400, -5300)",0.0
7,-5300,0,601,700,-5200,-5250.0,"[-5300, -5200)",0.0
7,-5200,3,601,700,-5100,-5150.0,"[-5200, -5100)",3.095975232198142e-06
7,-5100,1,601,700,-5000,-5050.0,"[-5100, -5000)",1.0319917440660475e-06
7,-5000,0,601,700,-4900,-4950.0,"[-5000, -4900)",0.0
7,-4900,0,601,700,-4800,-4850.0,"[-4900, -4800)",0.0
7,-4800,0,601,700,-4700,-4750.0,"[-4800, -4700)",0.0
7,-4700,3,601,700,-4600,-4650.0,"[-4700, -4600)",3.095975232198142e-06
7,-4600,3,601,700,-4500,-4550.0,"[-4600, -4500)",3.095975232198142e-06
7,-4500,1,601,700,-4400,-4450.0,"[-4500, -4400)",1.0319917440660475e-06
7,-4400,5,601,700,-4300,-4350.0,"[-4400, -4300)",5.159958720330238e-06
7,-4300,2,601,700,-4200,-4250.0,"[-4300, -4200)",2.063983488132095e-06
7,-4200,1,601,700,-4100,-4150.0,"[-4200, -4100)",1.0319917440660475e-06
7,-4100,6,601,700,-4000,-4050.0,"[-4100, -4000)",6.191950464396284e-06
7,-4000,3,601,700,-3900,-3950.0,"[-4000, -3900)",3.095975232198142e-06
7,-3900,5,601,700,-3800,-3850.0,"[-3900, -3800)",5.159958720330238e-06
7,-3800,2,601,700,-3700,-3750.0,"[-3800, -3700)",2.063983488132095e-06
7,-3700,3,601,700,-3600,-3650.0,"[-3700, -3600)",3.095975232198142e-06
7,-3600,9,601,700,-3500,-3550.0,"[-3600, -3500)",9.287925696594427e-06
7,-3500,11,601,700,-3400,-3450.0,"[-3500, -3400)",1.1351909184726522e-05
7,-3400,12,601,700,-3300,-3350.0,"[-3400, -3300)",1.2383900928792569e-05
7,-3300,17,601,700,-3200,-3250.0,"[-3300, -3200)",1.7543859649122806e-05
7,-3200,28,601,700,-3100,-3150.0,"[-3200, -3100)",2.8895768833849328e-05
7,-3100,32,601,700,-3000,-3050.0,"[-3100, -3000)",3.302373581011352e-05
7,-3000,44,601,700,-2900,-2950.0,"[-3000, -2900)",4.540763673890609e-05
7,-2900,26,601,700,-2800,-2850.0,"[-2900, -2800)",2.6831785345717234e-05
7,-2800,15,601,700,-2700,-2750.0,"[-2800, -2700)",1.5479876160990712e-05
7,-2700,17,601,700,-2600,-2650.0,"[-2700, -2600)",1.7543859649122806e-05
7,-2600,18,601,700,-2500,-2550.0,"[-2600, -2500)",1.8575851393188854e-05
7,-2500,19,601,700,-2400,-2450.0,"[-2500, -2400)",1.9607843137254903e-05
7,-2400,21,601,700,-2300,-2350.0,"[-2400, -2300)",2.1671826625386996e-05
7,-2300,15,601,700,-2200,-2250.0,"[-2300, -2200)",1.5479876160990712e-05
7,-2200,14,601,700,-2100,-2150.0,"[-2200, -2100)",1.4447884416924664e-05
7,-2100,19,601,700,-2000,-2050.0,"[-2100, -2000)",1.9607843137254903e-05
7,-2000,24,601,700,-1900,-1950.0,"[-2000, -1900)",2.4767801857585138e-05
7,-1900,27,601,700,-1800,-1850.0,"[-1900, -1800)",2.7863777089783283e-05
7,-1800,37,601,700,-1700,-1750.0,"[-1800, -1700)",3.818369453044375e-05
7,-1700,51,601,700,-1600,-1650.0,"[-1700, -1600)",5.2631578947368424e-05
7,-1600,87,601,700,-1500,-1550.0,"[-1600, -1500)",8.978328173374613e-05
7,-1500,121,601,700,-1400,-1450.0,"[-1500, -1400)",0.00012487100103199174
7,-1400,152,601,700,-1300,-1350.0,"[-1400, -1300)",0.00015686274509803922
7,-1300,232,601,700,-1200,-1250.0,"[-1300, -1200)",0.000239422084623323
7,-1200,371,601,700,-1100,-1150.0,"[-1200, -1100)",0.0003828689370485036
7,-1100,571,601,700,-1000,-1050.0,"[-1100, -1000)",0.0005892672858617131
7,-1000,885,601,700,-900,-950.0,"[-1000, -900)",0.000913312693498452
7,-900,1489,601,700,-800,-850.0,"[-900, -800)",0.0015366357069143447
7,-800,2630,601,700,-700,-750.0,"[-800, -700)",0.002714138286893705
7,-700,5015,601,700,-600,-650.0,"[-700, -600)",0.005175438596491228
7,-600,9829,601,700,-500,-550.0,"[-600, -500)",0.010143446852425181
7,-500,20367,601,700,-400,-450.0,"[-500, -400)",0.02101857585139319
7,-400,43199,601,700,-300,-350.0,"[-400, -300)",0.044581011351909186
7,-300,90559,601,700,-200,-250.0,"[-300, -200)",0.0934561403508772
7,-200,160910,601,700,-100,-150.0,"[-200, -100)",0.1660577915376677
7,-100,203927,601,700,0,-50.0,"[-100, 0)",0.21045098039215687
7,0,165788,601,700,100,50.0,"[0, 100)",0.1710918472652219
7,100,101465,601,700,200,150.0,"[100, 200)",0.1047110423116615
7,200,58689,601,700,300,250.0,"[200, 300)",0.06056656346749226
7,300,34303,601,700,400,350.0,"[300, 400)",0.035400412796697624
7,400,20927,601,700,500,450.0,"[400, 500)",0.021596491228070176
7,500,13396,601,700,600,550.0,"[500, 600)",0.013824561403508772
7,600,9147,601,700,700,650.0,"[600, 700)",0.009439628482972136
7,700,6432,601,700,800,750.0,"[700, 800)",0.006637770897832817
7,800,4662,601,700,900,850.0,"[800, 900)",0.004811145510835914
7,900,3528,601,700,1000,950.0,"[900, 1000)",0.0036408668730650157
7,1000,2502,601,700,1100,1050.0,"[1000, 1100)",0.002582043343653251
7,1100,1835,601,700,1200,1150.0,"[1100, 1200)",0.0018937048503611972
7,1200,1197,601,700,1300,1250.0,"[1200, 1300)",0.0012352941176470588
7,1300,870,601,700,1400,1350.0,"[1300, 1400)",0.0008978328173374613
7,1400,611,601,700,1500,1450.0,"[1400, 1500)",0.000630546955624355
7,1500,527,601,700,1600,1550.0,"[1500, 1600)",0.000543859649122807
7,1600,382,601,700,1700,1650.0,"[1600, 1700)",0.0003942208462332301
7,1700,381,601,700,1800,1750.0,"[1700, 1800)",0.0003931888544891641
7,1800,292,601,700,1900,1850.0,"[1800, 1900)",0.00030134158926728585
7,1900,298,601,700,2000,1950.0,"[1900, 2000)",0.00030753353973168217
7,2000,239,601,700,2100,2050.0,"[2000, 2100)",0.0002466460268317853
7,2100,165,601,700,2200,2150.0,"[2100, 2200)",0.00017027863777089783
7,2200,131,601,700,2300,2250.0,"[2200, 2300)",0.00013519091847265222
7,2300,89,601,700,2400,2350.0,"[2300, 2400)",9.184726522187822e-05
7,2400,58,601,700,2500,2450.0,"[2400, 2500)",5.985552115583075e-05
7,2500,40,601,700,2600,2550.0,"[2500, 2600)",4.12796697626419e-05
7,2600,33,601,700,2700,2650.0,"[2600, 2700)",3.4055727554179566e-05
7,2700,38,601,700,2800,2750.0,"[2700, 2800)",3.9215686274509805e-05
7,2800,30,601,700,2900,2850.0,"[2800, 2900)",3.0959752321981425e-05
7,2900,18,601,700,3000,2950.0,"[2900, 3000)",1.8575851393188854e-05
7,3000,9,601,700,3100,3050.0,"[3000, 3100)",9.287925696594427e-06
7,3100,11,601,700,3200,3150.0,"[3100, 3200)",1.1351909184726522e-05
7,3200,9,601,700,3300,3250.0,"[3200, 3300)",9.287925696594427e-06
7,3300,8,601,700,3400,3350.0,"[3300, 3400)",8.25593395252838e-06
7,3400,9,601,700,3500,3450.0,"[3400, 3500)",9.287925696594427e-06
7,3500,9,601,700,3600,3550.0,"[3500, 3600)",9.287925696594427e-06
7,3600,2,601,700,3700,3650.0,"[3600, 3700)",2.063983488132095e-06
7,3700,4,601,700,3800,3750.0,"[3700, 3800)",4.12796697626419e-06
7,3800,4,601,700,3900,3850.0,"[3800, 3900)",4.12796697626419e-06
7,3900,3,601,700,4000,3950.0,"[3900, 4000)",3.095975232198142e-06
7,4000,7,601,700,4100,4050.0,"[4000, 4100)",7.223942208462332e-06
7,4100,1,601,700,4200,4150.0,"[4100, 4200)",1.0319917440660475e-06
7,4200,4,601,700,4300,4250.0,"[4200, 4300)",4.12796697626419e-06
7,4300,4,601,700,4400,4350.0,"[4300, 4400)",4.12796697626419e-06
7,4400,3,601,700,4500,4450.0,"[4400, 4500)",3.095975232198142e-06
7,4500,1,601,700,4600,4550.0,"[4500, 4600)",1.0319917440660475e-06
7,4600,1,601,700,4700,4650.0,"[4600, 4700)",1.0319917440660475e-06
7,4700,0,601,700,4800,4750.0,"[4700, 4800)",0.0
7,4800,0,601,700,4900,4850.0,"[4800, 4900)",0.0
7,4900,0,601,700,5000,4950.0,"[4900, 5000)",0.0
7,5000,0,601,700,5100,5050.0,"[5000, 5100)",0.0
7,5100,0,601,700,5200,5150.0,"[5100, 5200)",0.0
7,5200,0,601,700,5300,5250.0,"[5200, 5300)",0.0
7,5300,0,601,700,5400,5350.0,"[5300, 5400)",0.0
7,5400,0,601,700,5500,5450.0,"[5400, 5500)",0.0
7,5500,0,601,700,5600,5550.0,"[5500, 5600)",0.0
7,5600,0,601,700,5700,5650.0,"[5600, 5700)",0.0
7,5700,0,601,700,5800,5750.0,"[5700, 5800)",0.0
8,-5400,0,701,800,-5300,-5350.0,"[-5400, -5300)",0.0
8,-5300,0,701,800,-5200,-5250.0,"[-5300, -5200)",0.0
8,-5200,0,701,800,-5100,-5150.0,"[-5200, -5100)",0.0
8,-5100,2,701,800,-5000,-5050.0,"[-5100, -5000)",2.063983488132095e-06
8,-5000,1,701,800,-4900,-4950.0,"[-5000, -4900)",1.0319917440660475e-06
8,-4900,2,701,800,-4800,-4850.0,"[-4900, -4800)",2.063983488132095e-06
8,-4800,1,701,800,-4700,-4750.0,"[-4800, -4700)",1.0319917440660475e-06
8,-4700,3,701,800,-4600,-4650.0,"[-4700, -4600)",3.095975232198142e-06
8,-4600,3,701,800,-4500,-4550.0,"[-4600, -4500)",3.095975232198142e-06
8,-4500,2,701,800,-4400,-4450.0,"[-4500, -4400)",2.063983488132095e-06
8,-4400,6,701,800,-4300,-4350.0,"[-4400, -4300)",6.191950464396284e-06
8,-4300,1,701,800,-4200,-4250.0,"[-4300, -4200)",1.0319917440660475e-06
8,-4200,4,701,800,-4100,-4150.0,"[-4200, -4100)",4.12796697626419e-06
8,-4100,2,701,800,-4000,-4050.0,"[-4100, -4000)",2.063983488132095e-06
8,-4000,6,701,800,-3900,-3950.0,"[-4000, -3900)",6.191950464396284e-06
8,-3900,2,701,800,-3800,-3850.0,"[-3900, -3800)",2.063983488132095e-06
8,-3800,0,701,800,-3700,-3750.0,"[-3800, -3700)",0.0
8,-3700,6,701,800,-3600,-3650.0,"[-3700, -3600)",6.191950464396284e-06
8,-3600,10,701,800,-3500,-3550.0,"[-3600, -3500)",1.0319917440660475e-05
8,-3500,16,701,800,-3400,-3450.0,"[-3500, -3400)",1.651186790505676e-05
8,-3400,19,701,800,-3300,-3350.0,"[-3400, -3300)",1.9607843137254903e-05
8,-3300,16,701,800,-3200,-3250.0,"[-3300, -3200)",1.651186790505676e-05
8,-3200,17,701,800,-3100,-3150.0,"[-3200, -3100)",1.7543859649122806e-05
8,-3100,32,701,800,-3000,-3050.0,"[-3100, -3000)",3.302373581011352e-05
8,-3000,50,701,800,-2900,-2950.0,"[-3000, -2900)",5.159958720330237e-05
8,-2900,27,701,800,-2800,-2850.0,"[-2900, -2800)",2.7863777089783283e-05
8,-2800,17,701,800,-2700,-2750.0,"[-2800, -2700)",1.7543859649122806e-05
8,-2700,15,701,800,-2600,-2650.0,"[-2700, -2600)",1.5479876160990712e-05
8,-2600,16,701,800,-2500,-2550.0,"[-2600, -2500)",1.651186790505676e-05
8,-2500,18,701,800,-2400,-2450.0,"[-2500, -2400)",1.8575851393188854e-05
8,-2400,19,701,800,-2300,-2350.0,"[-2400, -2300)",1.9607843137254903e-05
8,-2300,8,701,800,-2200,-2250.0,"[-2300, -2200)",8.25593395252838e-06
8,-2200,13,701,800,-2100,-2150.0,"[-2200, -2100)",1.3415892672858617e-05
8,-2100,13,701,800,-2000,-2050.0,"[-2100, -2000)",1.3415892672858617e-05
8,-2000,24,701,800,-1900,-1950.0,"[-2000, -1900)",2.4767801857585138e-05
8,-1900,18,701,800,-1800,-1850.0,"[-1900, -1800)",1.8575851393188854e-05
8,-1800,46,701,800,-1700,-1750.0,"[-1800, -1700)",4.7471620227038185e-05
8,-1700,58,701,800,-1600,-1650.0,"[-1700, -1600)",5.985552115583075e-05
8,-1600,92,701,800,-1500,-1550.0,"[-1600, -1500)",9.494324045407637e-05
8,-1500,130,701,800,-1400,-1450.0,"[-1500, -1400)",0.00013415892672858618
8,-1400,152,701,800,-1300,-1350.0,"[-1400, -1300)",0.00015686274509803922
8,-1300,235,701,800,-1200,-1250.0,"[-1300, -1200)",0.00024251805985552115
8,-1200,384,701,800,-1100,-1150.0,"[-1200, -1100)",0.0003962848297213622
8,-1100,569,701,800,-1000,-1050.0,"[-1100, -1000)",0.000587203302373581
8,-1000,889,701,800,-900,-950.0,"[-1000, -900)",0.0009174406604747162
8,-900,1530,701,800,-800,-850.0,"[-900, -800)",0.0015789473684210526
8,-800,2458,701,800,-700,-750.0,"[-800, -700)",0.0025366357069143445
8,-700,4670,701,800,-600,-650.0,"[-700, -600)",0.004819401444788441
8,-600,9598,701,800,-500,-550.0,"[-600, -500)",0.009905056759545923
8,-500,19795,701,800,-400,-450.0,"[-500, -400)",0.02042827657378741
8,-400,42305,701,800,-300,-350.0,"[-400, -300)",0.04365841073271414
8,-300,89382,701,800,-200,-250.0,"[-300, -200)",0.09224148606811146
8,-200,161380,701,800,-100,-150.0,"[-200, -100)",0.16654282765737874
8,-100,206988,701,800,0,-50.0,"[-100, 0)",0.21360990712074304
8,0,168061,701,800,100,50.0,"[0, 100)",0.173437564499484
8,100,102663,701,800,200,150.0,"[100, 200)",0.10594736842105264
8,200,58323,701,800,300,250.0,"[200, 300)",0.060188854489164084
8,300,33393,701,800,400,350.0,"[300, 400)",0.03446130030959752
8,400,20210,701,800,500,450.0,"[400, 500)",0.02085655314757482
8,500,12868,701,800,600,550.0,"[500, 600)",0.013279669762641898
8,600,8686,701,800,700,650.0,"[600, 700)",0.008963880288957688
8,700,6080,701,800,800,750.0,"[700, 800)",0.006274509803921568
8,800,4510,701,800,900,850.0,"[800, 900)",0.004654282765737874
8,900,3420,701,800,1000,950.0,"[900, 1000)",0.0035294117647058825
8,1000,2525,701,800,1100,1050.0,"[1000, 1100)",0.00260577915376677
8,1100,1781,701,800,1200,1150.0,"[1100, 1200)",0.0018379772961816306
8,1200,1279,701,800,1300,1250.0,"[1200, 1300)",0.0013199174406604748
8,1300,857,701,800,1400,1350.0,"[1300, 1400)",0.0008844169246646027
8,1400,624,701,800,1500,1450.0,"[1400, 1500)",0.0006439628482972136
8,1500,471,701,800,1600,1550.0,"[1500, 1600)",0.00048606811145510836
8,1600,410,701,800,1700,1650.0,"[1600, 1700)",0.0004231166150670795
8,1700,322,701,800,1800,1750.0,"[1700, 1800)",0.0003323013415892673
8,1800,313,701,800,1900,1850.0,"[1800, 1900)",0.00032301341589267287
8,1900,288,701,800,2000,1950.0,"[1900, 2000)",0.00029721362229102167
8,2000,226,701,800,2100,2050.0,"[2000, 2100)",0.00023323013415892674
8,2100,186,701,800,2200,2150.0,"[2100, 2200)",0.00019195046439628483
8,2200,112,701,800,2300,2250.0,"[2200, 2300)",0.00011558307533539731
8,2300,81,701,800,2400,2350.0,"[2300, 2400)",8.359133126934985e-05
8,2400,60,701,800,2500,2450.0,"[2400, 2500)",6.191950464396285e-05
8,2500,39,701,800,2600,2550.0,"[2500, 2600)",4.024767801857585e-05
8,2600,29,701,800,2700,2650.0,"[2600, 2700)",2.9927760577915376e-05
8,2700,24,701,800,2800,2750.0,"[2700, 2800)",2.4767801857585138e-05
8,2800,25,701,800,2900,2850.0,"[2800, 2900)",2.5799793601651186e-05
8,2900,15,701,800,3000,2950.0,"[2900, 3000)",1.5479876160990712e-05
8,3000,7,701,800,3100,3050.0,"[3000, 3100)",7.223942208462332e-06
8,3100,8,701,800,3200,3150.0,"[3100, 3200)",8.25593395252838e-06
8,3200,4,701,800,3300,3250.0,"[3200, 3300)",4.12796697626419e-06
8,3300,7,701,800,3400,3350.0,"[3300, 3400)",7.223942208462332e-06
8,3400,5,701,800,3500,3450.0,"[3400, 3500)",5.159958720330238e-06
8,3500,1,701,800,3600,3550.0,"[3500, 3600)",1.0319917440660475e-06
8,3600,5,701,800,3700,3650.0,"[3600, 3700)",5.159958720330238e-06
8,3700,2,701,800,3800,3750.0,"[3700, 3800)",2.063983488132095e-06
8,3800,1,701,800,3900,3850.0,"[3800, 3900)",1.0319917440660475e-06
8,3900,4,701,800,4000,3950.0,"[3900, 4000)",4.12796697626419e-06
8,4000,7,701,800,4100,4050.0,"[4000, 4100)",7.223942208462332e-06
8,4100,3,701,800,4200,4150.0,"[4100, 4200)",3.095975232198142e-06
8,4200,3,701,800,4300,4250.0,"[4200, 4300)",3.095975232198142e-06
8,4300,5,701,800,4400,4350.0,"[4300, 4400)",5.159958720330238e-06
8,4400,4,701,800,4500,4450.0,"[4400, 4500)",4.12796697626419e-06
8,4500,2,701,800,4600,4550.0,"[4500, 4600)",2.063983488132095e-06
8,4600,0,701,800,4700,4650.0,"[4600, 4700)",0.0
8,4700,0,701,800,4800,4750.0,"[4700, 4800)",0.0
8,4800,0,701,800,4900,4850.0,"[4800, 4900)",0.0
8,4900,0,701,800,5000,4950.0,"[4900, 5000)",0.0
8,5000,0,701,800,5100,5050.0,"[5000, 5100)",0.0
8,5100,0,701,800,5200,5150.0,"[5100, 5200)",0.0
8,5200,0,701,800,5300,5250.0,"[5200, 5300)",0.0
8,5300,0,701,800,5400,5350.0,"[5300, 5400)",0.0
8,5400,0,701,800,5500,5450.0,"[5400, 5500)",0.0
8,5500,0,701,800,5600,5550.0,"[5500, 5600)",0.0
8,5600,0,701,800,5700,5650.0,"[5600, 5700)",0.0
8,5700,1,701,800,5800,5750.0,"[5700, 5800)",1.0319917440660475e-06
9,-5400,0,801,900,-5300,-5350.0,"[-5400, -5300)",0.0
9,-5300,0,801,900,-5200,-5250.0,"[-5300, -5200)",0.0
9,-5200,1,801,900,-5100,-5150.0,"[-5200, -5100)",1.0319917440660475e-06
9,-5100,0,801,900,-5000,-5050.0,"[-5100, -5000)",0.0
9,-5000,0,801,900,-4900,-4950.0,"[-5000, -4900)",0.0
9,-4900,2,801,900,-4800,-4850.0,"[-4900, -4800)",2.063983488132095e-06
9,-4800,0,801,900,-4700,-4750.0,"[-4800, -4700)",0.0
9,-4700,2,801,900,-4600,-4650.0,"[-4700, -4600)",2.063983488132095e-06
9,-4600,3,801,900,-4500,-4550.0,"[-4600, -4500)",3.095975232198142e-06
9,-4500,1,801,900,-4400,-4450.0,"[-4500, -4400)",1.0319917440660475e-06
9,-4400,4,801,900,-4300,-4350.0,"[-4400, -4300)",4.12796697626419e-06
9,-4300,6,801,900,-4200,-4250.0,"[-4300, -4200)",6.191950464396284e-06
9,-4200,4,801,900,-4100,-4150.0,"[-4200, -4100)",4.12796697626419e-06
9,-4100,2,801,900,-4000,-4050.0,"[-4100, -4000)",2.063983488132095e-06
9,-4000,4,801,900,-3900,-3950.0,"[-4000, -3900)",4.12796697626419e-06
9,-3900,2,801,900,-3800,-3850.0,"[-3900, -3800)",2.063983488132095e-06
9,-3800,3,801,900,-3700,-3750.0,"[-3800, -3700)",3.095975232198142e-06
9,-3700,3,801,900,-3600,-3650.0,"[-3700, -3600)",3.095975232198142e-06
9,-3600,9,801,900,-3500,-3550.0,"[-3600, -3500)",9.287925696594427e-06
9,-3500,20,801,900,-3400,-3450.0,"[-3500, -3400)",2.063983488132095e-05
9,-3400,12,801,900,-3300,-3350.0,"[-3400, -3300)",1.2383900928792569e-05
9,-3300,15,801,900,-3200,-3250.0,"[-3300, -3200)",1.5479876160990712e-05
9,-3200,24,801,900,-3100,-3150.0,"[-3200, -3100)",2.4767801857585138e-05
9,-3100,30,801,900,-3000,-3050.0,"[-3100, -3000)",3.0959752321981425e-05
9,-3000,44,801,900,-2900,-2950.0,"[-3000, -2900)",4.540763673890609e-05
9,-2900,29,801,900,-2800,-2850.0,"[-2900, -2800)",2.9927760577915376e-05
9,-2800,12,801,900,-2700,-2750.0,"[-2800, -2700)",1.2383900928792569e-05
9,-2700,16,801,900,-2600,-2650.0,"[-2700, -2600)",1.651186790505676e-05
9,-2600,23,801,900,-2500,-2550.0,"[-2600, -2500)",2.3735810113519093e-05
9,-2500,11,801,900,-2400,-2450.0,"[-2500, -2400)",1.1351909184726522e-05
9,-2400,16,801,900,-2300,-2350.0,"[-2400, -2300)",1.651186790505676e-05
9,-2300,16,801,900,-2200,-2250.0,"[-2300, -2200)",1.651186790505676e-05
9,-2200,15,801,900,-2100,-2150.0,"[-2200, -2100)",1.5479876160990712e-05
9,-2100,12,801,900,-2000,-2050.0,"[-2100, -2000)",1.2383900928792569e-05
9,-2000,25,801,900,-1900,-1950.0,"[-2000, -1900)",2.5799793601651186e-05
9,-1900,20,801,900,-1800,-1850.0,"[-1900, -1800)",2.063983488132095e-05
9,-1800,44,801,900,-1700,-1750.0,"[-1800, -1700)",4.540763673890609e-05
9,-1700,54,801,900,-1600,-1650.0,"[-1700, -1600)",5.5727554179566566e-05
9,-1600,75,801,900,-1500,-1550.0,"[-1600, -1500)",7.739938080495357e-05
9,-1500,87,801,900,-1400,-1450.0,"[-1500, -1400)",8.978328173374613e-05
9,-1400,135,801,900,-1300,-1350.0,"[-1400, -1300)",0.0001393188854489164
9,-1300,229,801,900,-1200,-1250.0,"[-1300, -1200)",0.00023632610939112488
9,-1200,398,801,900,-1100,-1150.0,"[-1200, -1100)",0.0004107327141382869
9,-1100,573,801,900,-1000,-1050.0,"[-1100, -1000)",0.0005913312693498452
9,-1000,915,801,900,-900,-950.0,"[-1000, -900)",0.0009442724458204334
9,-900,1437,801,900,-800,-850.0,"[-900, -800)",0.0014829721362229103
9,-800,2554,801,900,-700,-750.0,"[-800, -700)",0.0026357069143446853
9,-700,4675,801,900,-600,-650.0,"[-700, -600)",0.004824561403508772
9,-600,9196,801,900,-500,-550.0,"[-600, -500)",0.009490196078431372
9,-500,19162,801,900,-400,-450.0,"[-500, -400)",0.0197750257997936
9,-400,41782,801,900,-300,-350.0,"[-400, -300)",0.0431186790505676
9,-300,89042,801,900,-200,-250.0,"[-300, -200)",0.091890608875129
9,-200,162768,801,900,-100,-150.0,"[-200, -100)",0.16797523219814242
9,-100,208855,801,900,0,-50.0,"[-100, 0)",0.21553663570691434
9,0,169325,801,900,100,50.0,"[0, 100)",0.1747420020639835
9,100,102353,801,900,200,150.0,"[100, 200)",0.10562745098039215
9,200,57862,801,900,300,250.0,"[200, 300)",0.059713106295149636
9,300,32889,801,900,400,350.0,"[300, 400)",0.03394117647058824
9,400,19747,801,900,500,450.0,"[400, 500)",0.02037874097007224
9,500,12721,801,900,600,550.0,"[500, 600)",0.01312796697626419
9,600,8517,801,900,700,650.0,"[600, 700)",0.008789473684210526
9,700,5924,801,900,800,750.0,"[700, 800)",0.0061135190918472655
9,800,4361,801,900,900,850.0,"[800, 900)",0.004500515995872033
9,900,3299,801,900,1000,950.0,"[900, 1000)",0.003404540763673891
9,1000,2460,801,900,1100,1050.0,"[1000, 1100)",0.0025386996904024767
9,1100,1781,801,900,1200,1150.0,"[1100, 1200)",0.0018379772961816306
9,1200,1237,801,900,1300,1250.0,"[1200, 1300)",0.0012765737874097006
9,1300,836,801,900,1400,1350.0,"[1300, 1400)",0.0008627450980392157
