score_bucket,lower_bps,observations,rank_start,rank_end,upper_bps,midpoint_bps,interval,share_within_score_bucket
5,1700,408,401,500,1800,1750.0,"[1700, 1800)",0.0004210526315789474
5,1800,351,401,500,1900,1850.0,"[1800, 1900)",0.00036222910216718264
5,1900,321,401,500,2000,1950.0,"[1900, 2000)",0.00033126934984520123
5,2000,273,401,500,2100,2050.0,"[2000, 2100)",0.00028173374613003096
5,2100,202,401,500,2200,2150.0,"[2100, 2200)",0.00020846233230134158
5,2200,118,401,500,2300,2250.0,"[2200, 2300)",0.0001217750257997936
5,2300,97,401,500,2400,2350.0,"[2300, 2400)",0.00010010319917440661
5,2400,73,401,500,2500,2450.0,"[2400, 2500)",7.533539731682146e-05
5,2500,32,401,500,2600,2550.0,"[2500, 2600)",3.302373581011352e-05
5,2600,26,401,500,2700,2650.0,"[2600, 2700)",2.6831785345717234e-05
5,2700,30,401,500,2800,2750.0,"[2700, 2800)",3.0959752321981425e-05
5,2800,26,401,500,2900,2850.0,"[2800, 2900)",2.6831785345717234e-05
5,2900,14,401,500,3000,2950.0,"[2900, 3000)",1.4447884416924664e-05
5,3000,13,401,500,3100,3050.0,"[3000, 3100)",1.3415892672858617e-05
5,3100,9,401,500,3200,3150.0,"[3100, 3200)",9.287925696594427e-06
5,3200,4,401,500,3300,3250.0,"[3200, 3300)",4.12796697626419e-06
5,3300,12,401,500,3400,3350.0,"[3300, 3400)",1.2383900928792569e-05
5,3400,6,401,500,3500,3450.0,"[3400, 3500)",6.191950464396284e-06
5,3500,6,401,500,3600,3550.0,"[3500, 3600)",6.191950464396284e-06
5,3600,4,401,500,3700,3650.0,"[3600, 3700)",4.12796697626419e-06
5,3700,1,401,500,3800,3750.0,"[3700, 3800)",1.0319917440660475e-06
5,3800,2,401,500,3900,3850.0,"[3800, 3900)",2.063983488132095e-06
5,3900,2,401,500,4000,3950.0,"[3900, 4000)",2.063983488132095e-06
5,4000,3,401,500,4100,4050.0,"[4000, 4100)",3.095975232198142e-06
5,4100,7,401,500,4200,4150.0,"[4100, 4200)",7.223942208462332e-06
5,4200,0,401,500,4300,4250.0,"[4200, 4300)",0.0
5,4300,1,401,500,4400,4350.0,"[4300, 4400)",1.0319917440660475e-06
5,4400,2,401,500,4500,4450.0,"[4400, 4500)",2.063983488132095e-06
5,4500,3,401,500,4600,4550.0,"[4500, 4600)",3.095975232198142e-06
5,4600,0,401,500,4700,4650.0,"[4600, 4700)",0.0
5,4700,0,401,500,4800,4750.0,"[4700, 4800)",0.0
5,4800,1,401,500,4900,4850.0,"[4800, 4900)",1.0319917440660475e-06
5,4900,0,401,500,5000,4950.0,"[4900, 5000)",0.0
5,5000,1,401,500,5100,5050.0,"[5000, 5100)",1.0319917440660475e-06
5,5100,0,401,500,5200,5150.0,"[5100, 5200)",0.0
5,5200,0,401,500,5300,5250.0,"[5200, 5300)",0.0
5,5300,0,401,500,5400,5350.0,"[5300, 5400)",0.0
5,5400,0,401,500,5500,5450.0,"[5400, 5500)",0.0
5,5500,0,401,500,5600,5550.0,"[5500, 5600)",0.0
5,5600,0,401,500,5700,5650.0,"[5600, 5700)",0.0
5,5700,0,401,500,5800,5750.0,"[5700, 5800)",0.0
6,-5400,0,501,600,-5300,-5350.0,"[-5400, -5300)",0.0
6,-5300,0,501,600,-5200,-5250.0,"[-5300, -5200)",0.0
6,-5200,1,501,600,-5100,-5150.0,"[-5200, -5100)",1.0319917440660475e-06
6,-5100,0,501,600,-5000,-5050.0,"[-5100, -5000)",0.0
6,-5000,0,501,600,-4900,-4950.0,"[-5000, -4900)",0.0
6,-4900,0,501,600,-4800,-4850.0,"[-4900, -4800)",0.0
6,-4800,0,501,600,-4700,-4750.0,"[-4800, -4700)",0.0
6,-4700,2,501,600,-4600,-4650.0,"[-4700, -4600)",2.063983488132095e-06
6,-4600,2,501,600,-4500,-4550.0,"[-4600, -4500)",2.063983488132095e-06
6,-4500,2,501,600,-4400,-4450.0,"[-4500, -4400)",2.063983488132095e-06
6,-4400,5,501,600,-4300,-4350.0,"[-4400, -4300)",5.159958720330238e-06
6,-4300,4,501,600,-4200,-4250.0,"[-4300, -4200)",4.12796697626419e-06
6,-4200,3,501,600,-4100,-4150.0,"[-4200, -4100)",3.095975232198142e-06
6,-4100,1,501,600,-4000,-4050.0,"[-4100, -4000)",1.0319917440660475e-06
6,-4000,4,501,600,-3900,-3950.0,"[-4000, -3900)",4.12796697626419e-06
6,-3900,3,501,600,-3800,-3850.0,"[-3900, -3800)",3.095975232198142e-06
6,-3800,3,501,600,-3700,-3750.0,"[-3800, -3700)",3.095975232198142e-06
6,-3700,6,501,600,-3600,-3650.0,"[-3700, -3600)",6.191950464396284e-06
6,-3600,6,501,600,-3500,-3550.0,"[-3600, -3500)",6.191950464396284e-06
6,-3500,11,501,600,-3400,-3450.0,"[-3500, -3400)",1.1351909184726522e-05
6,-3400,14,501,600,-3300,-3350.0,"[-3400, -3300)",1.4447884416924664e-05
6,-3300,15,501,600,-3200,-3250.0,"[-3300, -3200)",1.5479876160990712e-05
6,-3200,23,501,600,-3100,-3150.0,"[-3200, -3100)",2.3735810113519093e-05
6,-3100,40,501,600,-3000,-3050.0,"[-3100, -3000)",4.12796697626419e-05
6,-3000,46,501,600,-2900,-2950.0,"[-3000, -2900)",4.7471620227038185e-05
6,-2900,24,501,600,-2800,-2850.0,"[-2900, -2800)",2.4767801857585138e-05
6,-2800,20,501,600,-2700,-2750.0,"[-2800, -2700)",2.063983488132095e-05
6,-2700,9,501,600,-2600,-2650.0,"[-2700, -2600)",9.287925696594427e-06
6,-2600,20,501,600,-2500,-2550.0,"[-2600, -2500)",2.063983488132095e-05
6,-2500,19,501,600,-2400,-2450.0,"[-2500, -2400)",1.9607843137254903e-05
6,-2400,18,501,600,-2300,-2350.0,"[-2400, -2300)",1.8575851393188854e-05
6,-2300,21,501,600,-2200,-2250.0,"[-2300, -2200)",2.1671826625386996e-05
6,-2200,16,501,600,-2100,-2150.0,"[-2200, -2100)",1.651186790505676e-05
6,-2100,13,501,600,-2000,-2050.0,"[-2100, -2000)",1.3415892672858617e-05
6,-2000,27,501,600,-1900,-1950.0,"[-2000, -1900)",2.7863777089783283e-05
6,-1900,27,501,600,-1800,-1850.0,"[-1900, -1800)",2.7863777089783283e-05
6,-1800,46,501,600,-1700,-1750.0,"[-1800, -1700)",4.7471620227038185e-05
6,-1700,44,501,600,-1600,-1650.0,"[-1700, -1600)",4.540763673890609e-05
6,-1600,85,501,600,-1500,-1550.0,"[-1600, -1500)",8.771929824561403e-05
6,-1500,123,501,600,-1400,-1450.0,"[-1500, -1400)",0.00012693498452012383
6,-1400,164,501,600,-1300,-1350.0,"[-1400, -1300)",0.0001692466460268318
6,-1300,233,501,600,-1200,-1250.0,"[-1300, -1200)",0.00024045407636738906
6,-1200,403,501,600,-1100,-1150.0,"[-1200, -1100)",0.00041589267285861714
6,-1100,605,501,600,-1000,-1050.0,"[-1100, -1000)",0.0006243550051599588
6,-1000,936,501,600,-900,-950.0,"[-1000, -900)",0.0009659442724458204
6,-900,1584,501,600,-800,-850.0,"[-900, -800)",0.0016346749226006192
6,-800,2831,501,600,-700,-750.0,"[-800, -700)",0.0029215686274509803
6,-700,5091,501,600,-600,-650.0,"[-700, -600)",0.005253869969040248
6,-600,10300,501,600,-500,-550.0,"[-600, -500)",0.01062951496388029
6,-500,20828,501,600,-400,-450.0,"[-500, -400)",0.021494324045407638
6,-400,44344,501,600,-300,-350.0,"[-400, -300)",0.04576264189886481
6,-300,91740,501,600,-200,-250.0,"[-300, -200)",0.0946749226006192
6,-200,160539,501,600,-100,-150.0,"[-200, -100)",0.1656749226006192
6,-100,200745,501,600,0,-50.0,"[-100, 0)",0.2071671826625387
6,0,163045,501,600,100,50.0,"[0, 100)",0.16826109391124872
6,100,101635,501,600,200,150.0,"[100, 200)",0.10488648090815274
6,200,58944,501,600,300,250.0,"[200, 300)",0.060829721362229104
6,300,34669,501,600,400,350.0,"[300, 400)",0.0357781217750258
6,400,21445,501,600,500,450.0,"[400, 500)",0.02213106295149639
6,500,13733,501,600,600,550.0,"[500, 600)",0.01417234262125903
6,600,9192,501,600,700,650.0,"[600, 700)",0.009486068111455108
6,700,6516,501,600,800,750.0,"[700, 800)",0.006724458204334365
6,800,4726,501,600,900,850.0,"[800, 900)",0.0048771929824561406
6,900,3600,501,600,1000,950.0,"[900, 1000)",0.0037151702786377707
6,1000,2602,501,600,1100,1050.0,"[1000, 1100)",0.0026852425180598554
6,1100,1935,501,600,1200,1150.0,"[1100, 1200)",0.001996904024767802
6,1200,1369,501,600,1300,1250.0,"[1200, 1300)",0.0014127966976264189
6,1300,898,501,600,1400,1350.0,"[1300, 1400)",0.0009267285861713106
6,1400,725,501,600,1500,1450.0,"[1400, 1500)",0.0007481940144478844
6,1500,507,501,600,1600,1550.0,"[1500, 1600)",0.0005232198142414861
6,1600,418,501,600,1700,1650.0,"[1600, 1700)",0.00043137254901960784
6,1700,377,501,600,1800,1750.0,"[1700, 1800)",0.0003890608875128999
6,1800,363,501,600,1900,1850.0,"[1800, 1900)",0.00037461300309597523
6,1900,324,501,600,2000,1950.0,"[1900, 2000)",0.0003343653250773994
6,2000,231,501,600,2100,2050.0,"[2000, 2100)",0.00023839009287925697
6,2100,198,501,600,2200,2150.0,"[2100, 2200)",0.0002043343653250774
6,2200,109,501,600,2300,2250.0,"[2200, 2300)",0.00011248710010319918
6,2300,87,501,600,2400,2350.0,"[2300, 2400)",8.978328173374613e-05
6,2400,58,501,600,2500,2450.0,"[2400, 2500)",5.985552115583075e-05
6,2500,43,501,600,2600,2550.0,"[2500, 2600)",4.4375644994840044e-05
6,2600,36,501,600,2700,2650.0,"[2600, 2700)",3.715170278637771e-05
6,2700,18,501,600,2800,2750.0,"[2700, 2800)",1.8575851393188854e-05
6,2800,32,501,600,2900,2850.0,"[2800, 2900)",3.302373581011352e-05
6,2900,13,501,600,3000,2950.0,"[2900, 3000)",1.3415892672858617e-05
6,3000,10,501,600,3100,3050.0,"[3000, 3100)",1.0319917440660475e-05
6,3100,8,501,600,3200,3150.0,"[3100, 3200)",8.25593395252838e-06
6,3200,9,501,600,3300,3250.0,"[3200, 3300)",9.287925696594427e-06
6,3300,13,501,600,3400,3350.0,"[3300, 3400)",1.3415892672858617e-05
6,3400,13,501,600,3500,3450.0,"[3400, 3500)",1.3415892672858617e-05
6,3500,7,501,600,3600,3550.0,"[3500, 3600)",7.223942208462332e-06
6,3600,7,501,600,3700,3650.0,"[3600, 3700)",7.223942208462332e-06
6,3700,5,501,600,3800,3750.0,"[3700, 3800)",5.159958720330238e-06
6,3800,2,501,600,3900,3850.0,"[3800, 3900)",2.063983488132095e-06
6,3900,2,501,600,4000,3950.0,"[3900, 4000)",2.063983488132095e-06
6,4000,5,501,600,4100,4050.0,"[4000, 4100)",5.159958720330238e-06
6,4100,6,501,600,4200,4150.0,"[4100, 4200)",6.191950464396284e-06
6,4200,6,501,600,4300,4250.0,"[4200, 4300)",6.191950464396284e-06
6,4300,2,501,600,4400,4350.0,"[4300, 4400)",2.063983488132095e-06
6,4400,5,501,600,4500,4450.0,"[4400, 4500)",5.159958720330238e-06
6,4500,4,501,600,4600,4550.0,"[4500, 4600)",4.12796697626419e-06
6,4600,0,501,600,4700,4650.0,"[4600, 4700)",0.0
6,4700,1,501,600,4800,4750.0,"[4700, 4800)",1.0319917440660475e-06
6,4800,0,501,600,4900,4850.0,"[4800, 4900)",0.0
6,4900,0,501,600,5000,4950.0,"[4900, 5000)",0.0
6,5000,0,501,600,5100,5050.0,"[5000, 5100)",0.0
6,5100,0,501,600,5200,5150.0,"[5100, 5200)",0.0
6,5200,0,501,600,5300,5250.0,"[5200, 5300)",0.0
6,5300,0,501,600,5400,5350.0,"[5300, 5400)",0.0
6,5400,0,501,600,5500,5450.0,"[5400, 5500)",0.0
6,5500,0,501,600,5600,5550.0,"[5500, 5600)",0.0
6,5600,0,501,600,5700,5650.0,"[5600, 5700)",0.0
6,5700,1,501,600,5800,5750.0,"[5700, 5800)",1.0319917440660475e-06
7,-5400,0,601,700,-5300,-5350.0,"[-5400, -5300)",0.0
7,-5300,1,601,700,-5200,-5250.0,"[-5300, -5200)",1.0319917440660475e-06
7,-5200,1,601,700,-5100,-5150.0,"[-5200, -5100)",1.0319917440660475e-06
7,-5100,1,601,700,-5000,-5050.0,"[-5100, -5000)",1.0319917440660475e-06
7,-5000,0,601,700,-4900,-4950.0,"[-5000, -4900)",0.0
7,-4900,4,601,700,-4800,-4850.0,"[-4900, -4800)",4.12796697626419e-06
7,-4800,0,601,700,-4700,-4750.0,"[-4800, -4700)",0.0
7,-4700,2,601,700,-4600,-4650.0,"[-4700, -4600)",2.063983488132095e-06
7,-4600,1,601,700,-4500,-4550.0,"[-4600, -4500)",1.0319917440660475e-06
7,-4500,3,601,700,-4400,-4450.0,"[-4500, -4400)",3.095975232198142e-06
7,-4400,2,601,700,-4300,-4350.0,"[-4400, -4300)",2.063983488132095e-06
7,-4300,3,601,700,-4200,-4250.0,"[-4300, -4200)",3.095975232198142e-06
7,-4200,4,601,700,-4100,-4150.0,"[-4200, -4100)",4.12796697626419e-06
7,-4100,2,601,700,-4000,-4050.0,"[-4100, -4000)",2.063983488132095e-06
7,-4000,5,601,700,-3900,-3950.0,"[-4000, -3900)",5.159958720330238e-06
7,-3900,5,601,700,-3800,-3850.0,"[-3900, -3800)",5.159958720330238e-06
7,-3800,2,601,700,-3700,-3750.0,"[-3800, -3700)",2.063983488132095e-06
7,-3700,8,601,700,-3600,-3650.0,"[-3700, -3600)",8.25593395252838e-06
7,-3600,15,601,700,-3500,-3550.0,"[-3600, -3500)",1.5479876160990712e-05
7,-3500,11,601,700,-3400,-3450.0,"[-3500, -3400)",1.1351909184726522e-05
7,-3400,10,601,700,-3300,-3350.0,"[-3400, -3300)",1.0319917440660475e-05
7,-3300,15,601,700,-3200,-3250.0,"[-3300, -3200)",1.5479876160990712e-05
7,-3200,20,601,700,-3100,-3150.0,"[-3200, -3100)",2.063983488132095e-05
7,-3100,26,601,700,-3000,-3050.0,"[-3100, -3000)",2.6831785345717234e-05
7,-3000,41,601,700,-2900,-2950.0,"[-3000, -2900)",4.231166150670795e-05
7,-2900,30,601,700,-2800,-2850.0,"[-2900, -2800)",3.0959752321981425e-05
7,-2800,20,601,700,-2700,-2750.0,"[-2800, -2700)",2.063983488132095e-05
7,-2700,17,601,700,-2600,-2650.0,"[-2700, -2600)",1.7543859649122806e-05
7,-2600,33,601,700,-2500,-2550.0,"[-2600, -2500)",3.4055727554179566e-05
7,-2500,13,601,700,-2400,-2450.0,"[-2500, -2400)",1.3415892672858617e-05
7,-2400,18,601,700,-2300,-2350.0,"[-2400, -2300)",1.8575851393188854e-05
7,-2300,7,601,700,-2200,-2250.0,"[-2300, -2200)",7.223942208462332e-06
7,-2200,21,601,700,-2100,-2150.0,"[-2200, -2100)",2.1671826625386996e-05
7,-2100,19,601,700,-2000,-2050.0,"[-2100, -2000)",1.9607843137254903e-05
7,-2000,17,601,700,-1900,-1950.0,"[-2000, -1900)",1.7543859649122806e-05
7,-1900,19,601,700,-1800,-1850.0,"[-1900, -1800)",1.9607843137254903e-05
7,-1800,32,601,700,-1700,-1750.0,"[-1800, -1700)",3.302373581011352e-05
7,-1700,53,601,700,-1600,-1650.0,"[-1700, -1600)",5.4695562435500514e-05
7,-1600,87,601,700,-1500,-1550.0,"[-1600, -1500)",8.978328173374613e-05
7,-1500,90,601,700,-1400,-1450.0,"[-1500, -1400)",9.287925696594427e-05
7,-1400,146,601,700,-1300,-1350.0,"[-1400, -1300)",0.00015067079463364292
7,-1300,212,601,700,-1200,-1250.0,"[-1300, -1200)",0.00021878224974200206
7,-1200,381,601,700,-1100,-1150.0,"[-1200, -1100)",0.0003931888544891641
7,-1100,611,601,700,-1000,-1050.0,"[-1100, -1000)",0.000630546955624355
7,-1000,864,601,700,-900,-950.0,"[-1000, -900)",0.000891640866873065
7,-900,1475,601,700,-800,-850.0,"[-900, -800)",0.00152218782249742
7,-800,2660,601,700,-700,-750.0,"[-800, -700)",0.0027450980392156863
7,-700,4956,601,700,-600,-650.0,"[-700, -600)",0.005114551083591331
7,-600,9611,601,700,-500,-550.0,"[-600, -500)",0.009918472652218782
7,-500,20241,601,700,-400,-450.0,"[-500, -400)",0.020888544891640867
7,-400,43123,601,700,-300,-350.0,"[-400, -300)",0.04450257997936016
7,-300,90040,601,700,-200,-250.0,"[-300, -200)",0.09292053663570692
7,-200,160898,601,700,-100,-150.0,"[-200, -100)",0.16604540763673892
7,-100,204854,601,700,0,-50.0,"[-100, 0)",0.21140763673890609
7,0,166046,601,700,100,50.0,"[0, 100)",0.17135810113519093
7,100,102442,601,700,200,150.0,"[100, 200)",0.10571929824561403
7,200,58890,601,700,300,250.0,"[200, 300)",0.060773993808049535
7,300,34178,601,700,400,350.0,"[300, 400)",0.03527141382868937
7,400,20522,601,700,500,450.0,"[400, 500)",0.021178534571723428
7,500,13166,601,700,600,550.0,"[500, 600)",0.013587203302373582
7,600,8729,601,700,700,650.0,"[600, 700)",0.009008255933952528
7,700,6226,601,700,800,750.0,"[700, 800)",0.006425180598555211
7,800,4530,601,700,900,850.0,"[800, 900)",0.004674922600619195
7,900,3431,601,700,1000,950.0,"[900, 1000)",0.003540763673890609
7,1000,2585,601,700,1100,1050.0,"[1000, 1100)",0.0026676986584107326
7,1100,1832,601,700,1200,1150.0,"[1100, 1200)",0.001890608875128999
7,1200,1284,601,700,1300,1250.0,"[1200, 1300)",0.001325077399380805
7,1300,878,601,700,1400,1350.0,"[1300, 1400)",0.0009060887512899896
7,1400,637,601,700,1500,1450.0,"[1400, 1500)",0.0006573787409700722
7,1500,554,601,700,1600,1550.0,"[1500, 1600)",0.0005717234262125903
7,1600,411,601,700,1700,1650.0,"[1600, 1700)",0.0004241486068111455
7,1700,352,601,700,1800,1750.0,"[1700, 1800)",0.0003632610939112487
7,1800,309,601,700,1900,1850.0,"[1800, 1900)",0.0003188854489164087
7,1900,307,601,700,2000,1950.0,"[1900, 2000)",0.00031682146542827655
7,2000,262,601,700,2100,2050.0,"[2000, 2100)",0.00027038183694530444
7,2100,189,601,700,2200,2150.0,"[2100, 2200)",0.00019504643962848297
7,2200,125,601,700,2300,2250.0,"[2200, 2300)",0.00012899896800825592
7,2300,99,601,700,2400,2350.0,"[2300, 2400)",0.0001021671826625387
7,2400,58,601,700,2500,2450.0,"[2400, 2500)",5.985552115583075e-05
7,2500,47,601,700,2600,2550.0,"[2500, 2600)",4.850361197110423e-05
7,2600,25,601,700,2700,2650.0,"[2600, 2700)",2.5799793601651186e-05
7,2700,28,601,700,2800,2750.0,"[2700, 2800)",2.8895768833849328e-05
7,2800,24,601,700,2900,2850.0,"[2800, 2900)",2.4767801857585138e-05
7,2900,12,601,700,3000,2950.0,"[2900, 3000)",1.2383900928792569e-05
7,3000,12,601,700,3100,3050.0,"[3000, 3100)",1.2383900928792569e-05
7,3100,8,601,700,3200,3150.0,"[3100, 3200)",8.25593395252838e-06
7,3200,7,601,700,3300,3250.0,"[3200, 3300)",7.223942208462332e-06
7,3300,10,601,700,3400,3350.0,"[3300, 3400)",1.0319917440660475e-05
7,3400,3,601,700,3500,3450.0,"[3400, 3500)",3.095975232198142e-06
7,3500,5,601,700,3600,3550.0,"[3500, 3600)",5.159958720330238e-06
7,3600,4,601,700,3700,3650.0,"[3600, 3700)",4.12796697626419e-06
7,3700,6,601,700,3800,3750.0,"[3700, 3800)",6.191950464396284e-06
7,3800,7,601,700,3900,3850.0,"[3800, 3900)",7.223942208462332e-06
7,3900,7,601,700,4000,3950.0,"[3900, 4000)",7.223942208462332e-06
7,4000,4,601,700,4100,4050.0,"[4000, 4100)",4.12796697626419e-06
7,4100,3,601,700,4200,4150.0,"[4100, 4200)",3.095975232198142e-06
7,4200,6,601,700,4300,4250.0,"[4200, 4300)",6.191950464396284e-06
7,4300,2,601,700,4400,4350.0,"[4300, 4400)",2.063983488132095e-06
7,4400,5,601,700,4500,4450.0,"[4400, 4500)",5.159958720330238e-06
7,4500,2,601,700,4600,4550.0,"[4500, 4600)",2.063983488132095e-06
7,4600,0,601,700,4700,4650.0,"[4600, 4700)",0.0
7,4700,0,601,700,4800,4750.0,"[4700, 4800)",0.0
7,4800,1,601,700,4900,4850.0,"[4800, 4900)",1.0319917440660475e-06
7,4900,0,601,700,5000,4950.0,"[4900, 5000)",0.0
7,5000,0,601,700,5100,5050.0,"[5000, 5100)",0.0
7,5100,0,601,700,5200,5150.0,"[5100, 5200)",0.0
7,5200,0,601,700,5300,5250.0,"[5200, 5300)",0.0
7,5300,0,601,700,5400,5350.0,"[5300, 5400)",0.0
7,5400,0,601,700,5500,5450.0,"[5400, 5500)",0.0
7,5500,0,601,700,5600,5550.0,"[5500, 5600)",0.0
7,5600,0,601,700,5700,5650.0,"[5600, 5700)",0.0
7,5700,0,601,700,5800,5750.0,"[5700, 5800)",0.0
8,-5400,0,701,800,-5300,-5350.0,"[-5400, -5300)",0.0
8,-5300,1,701,800,-5200,-5250.0,"[-5300, -5200)",1.0319917440660475e-06
8,-5200,1,701,800,-5100,-5150.0,"[-5200, -5100)",1.0319917440660475e-06
8,-5100,1,701,800,-5000,-5050.0,"[-5100, -5000)",1.0319917440660475e-06
8,-5000,0,701,800,-4900,-4950.0,"[-5000, -4900)",0.0
8,-4900,2,701,800,-4800,-4850.0,"[-4900, -4800)",2.063983488132095e-06
8,-4800,2,701,800,-4700,-4750.0,"[-4800, -4700)",2.063983488132095e-06
8,-4700,2,701,800,-4600,-4650.0,"[-4700, -4600)",2.063983488132095e-06
8,-4600,2,701,800,-4500,-4550.0,"[-4600, -4500)",2.063983488132095e-06
8,-4500,2,701,800,-4400,-4450.0,"[-4500, -4400)",2.063983488132095e-06
8,-4400,5,701,800,-4300,-4350.0,"[-4400, -4300)",5.159958720330238e-06
8,-4300,2,701,800,-4200,-4250.0,"[-4300, -4200)",2.063983488132095e-06
8,-4200,2,701,800,-4100,-4150.0,"[-4200, -4100)",2.063983488132095e-06
8,-4100,3,701,800,-4000,-4050.0,"[-4100, -4000)",3.095975232198142e-06
8,-4000,6,701,800,-3900,-3950.0,"[-4000, -3900)",6.191950464396284e-06
8,-3900,1,701,800,-3800,-3850.0,"[-3900, -3800)",1.0319917440660475e-06
8,-3800,3,701,800,-3700,-3750.0,"[-3800, -3700)",3.095975232198142e-06
8,-3700,6,701,800,-3600,-3650.0,"[-3700, -3600)",6.191950464396284e-06
8,-3600,7,701,800,-3500,-3550.0,"[-3600, -3500)",7.223942208462332e-06
8,-3500,15,701,800,-3400,-3450.0,"[-3500, -3400)",1.5479876160990712e-05
8,-3400,9,701,800,-3300,-3350.0,"[-3400, -3300)",9.287925696594427e-06
8,-3300,11,701,800,-3200,-3250.0,"[-3300, -3200)",1.1351909184726522e-05
8,-3200,30,701,800,-3100,-3150.0,"[-3200, -3100)",3.0959752321981425e-05
8,-3100,32,701,800,-3000,-3050.0,"[-3100, -3000)",3.302373581011352e-05
8,-3000,55,701,800,-2900,-2950.0,"[-3000, -2900)",5.675954592363261e-05
8,-2900,23,701,800,-2800,-2850.0,"[-2900, -2800)",2.3735810113519093e-05
8,-2800,9,701,800,-2700,-2750.0,"[-2800, -2700)",9.287925696594427e-06
8,-2700,20,701,800,-2600,-2650.0,"[-2700, -2600)",2.063983488132095e-05
8,-2600,18,701,800,-2500,-2550.0,"[-2600, -2500)",1.8575851393188854e-05
8,-2500,14,701,800,-2400,-2450.0,"[-2500, -2400)",1.4447884416924664e-05
8,-2400,21,701,800,-2300,-2350.0,"[-2400, -2300)",2.1671826625386996e-05
8,-2300,18,701,800,-2200,-2250.0,"[-2300, -2200)",1.8575851393188854e-05
8,-2200,17,701,800,-2100,-2150.0,"[-2200, -2100)",1.7543859649122806e-05
8,-2100,16,701,800,-2000,-2050.0,"[-2100, -2000)",1.651186790505676e-05
8,-2000,22,701,800,-1900,-1950.0,"[-2000, -1900)",2.2703818369453044e-05
8,-1900,17,701,800,-1800,-1850.0,"[-1900, -1800)",1.7543859649122806e-05
8,-1800,44,701,800,-1700,-1750.0,"[-1800, -1700)",4.540763673890609e-05
8,-1700,50,701,800,-1600,-1650.0,"[-1700, -1600)",5.159958720330237e-05
8,-1600,97,701,800,-1500,-1550.0,"[-1600, -1500)",0.00010010319917440661
8,-1500,103,701,800,-1400,-1450.0,"[-1500, -1400)",0.00010629514963880289
8,-1400,148,701,800,-1300,-1350.0,"[-1400, -1300)",0.000152734778121775
8,-1300,220,701,800,-1200,-1250.0,"[-1300, -1200)",0.00022703818369453044
8,-1200,347,701,800,-1100,-1150.0,"[-1200, -1100)",0.00035810113519091846
8,-1100,569,701,800,-1000,-1050.0,"[-1100, -1000)",0.000587203302373581
8,-1000,895,701,800,-900,-950.0,"[-1000, -900)",0.0009236326109391125
8,-900,1489,701,800,-800,-850.0,"[-900, -800)",0.0015366357069143447
8,-800,2538,701,800,-700,-750.0,"[-800, -700)",0.0026191950464396286
8,-700,4770,701,800,-600,-650.0,"[-700, -600)",0.004922600619195047
8,-600,9380,701,800,-500,-550.0,"[-600, -500)",0.009680082559339526
8,-500,19985,701,800,-400,-450.0,"[-500, -400)",0.02062435500515996
8,-400,41967,701,800,-300,-350.0,"[-400, -300)",0.04330959752321981
8,-300,89567,701,800,-200,-250.0,"[-300, -200)",0.09243240454076368
8,-200,162151,701,800,-100,-150.0,"[-200, -100)",0.16733849329205366
8,-100,206976,701,800,0,-50.0,"[-100, 0)",0.21359752321981423
8,0,167890,701,800,100,50.0,"[0, 100)",0.17326109391124872
8,100,102135,701,800,200,150.0,"[100, 200)",0.10540247678018576
8,200,58130,701,800,300,250.0,"[200, 300)",0.05998968008255934
8,300,33494,701,800,400,350.0,"[300, 400)",0.034565531475748194
8,400,20453,701,800,500,450.0,"[400, 500)",0.02110732714138287
8,500,12858,701,800,600,550.0,"[500, 600)",0.013269349845201239
8,600,8823,701,800,700,650.0,"[600, 700)",0.009105263157894736
8,700,6057,701,800,800,750.0,"[700, 800)",0.006250773993808049
8,800,4528,701,800,900,850.0,"[800, 900)",0.004672858617131063
8,900,3396,701,800,1000,950.0,"[900, 1000)",0.003504643962848297
8,1000,2440,701,800,1100,1050.0,"[1000, 1100)",0.0025180598555211557
8,1100,1699,701,800,1200,1150.0,"[1100, 1200)",0.0017533539731682147
8,1200,1247,701,800,1300,1250.0,"[1200, 1300)",0.0012868937048503611
8,1300,862,701,800,1400,1350.0,"[1300, 1400)",0.0008895768833849329
8,1400,625,701,800,1500,1450.0,"[1400, 1500)",0.0006449948400412797
8,1500,508,701,800,1600,1550.0,"[1500, 1600)",0.0005242518059855522
8,1600,391,701,800,1700,1650.0,"[1600, 1700)",0.00040350877192982455
8,1700,333,701,800,1800,1750.0,"[1700, 1800)",0.0003436532507739938
8,1800,338,701,800,1900,1850.0,"[1800, 1900)",0.000348813209494324
8,1900,259,701,800,2000,1950.0,"[1900, 2000)",0.0002672858617131063
8,2000,225,701,800,2100,2050.0,"[2000, 2100)",0.00023219814241486067
8,2100,160,701,800,2200,2150.0,"[2100, 2200)",0.0001651186790505676
8,2200,132,701,800,2300,2250.0,"[2200, 2300)",0.00013622291021671827
8,2300,59,701,800,2400,2350.0,"[2300, 2400)",6.08875128998968e-05
8,2400,61,701,800,2500,2450.0,"[2400, 2500)",6.29514963880289e-05
8,2500,38,701,800,2600,2550.0,"[2500, 2600)",3.9215686274509805e-05
8,2600,34,701,800,2700,2650.0,"[2600, 2700)",3.508771929824561e-05
8,2700,23,701,800,2800,2750.0,"[2700, 2800)",2.3735810113519093e-05
8,2800,20,701,800,2900,2850.0,"[2800, 2900)",2.063983488132095e-05
