score_bucket,lower_bps,observations,rank_start,rank_end,upper_bps,midpoint_bps,interval,share_within_score_bucket
10,4400,2,901,1000,4500,4450.0,"[4400, 4500)",2.064409578860446e-06
10,4500,0,901,1000,4600,4550.0,"[4500, 4600)",0.0
10,4600,0,901,1000,4700,4650.0,"[4600, 4700)",0.0
10,4700,0,901,1000,4800,4750.0,"[4700, 4800)",0.0
10,4800,0,901,1000,4900,4850.0,"[4800, 4900)",0.0
10,4900,0,901,1000,5000,4950.0,"[4900, 5000)",0.0
10,5000,0,901,1000,5100,5050.0,"[5000, 5100)",0.0
10,5100,0,901,1000,5200,5150.0,"[5100, 5200)",0.0
10,5200,0,901,1000,5300,5250.0,"[5200, 5300)",0.0
10,5300,0,901,1000,5400,5350.0,"[5300, 5400)",0.0
